Step,Body,PosX,PosY,VelX,VelY
116000,1,0.667869,0.267225,-13.0545,32.5288
116000,2,-0.429493,-0.901924,26.9204,-12.8013
116000,3,-1.91247,4.84337,-12.1441,-4.78199
116000,4,18.5013,5.20705,-1.84189,6.54626
117000,0,0,0,0,0
117000,1,0.546881,0.466712,-22.8257,26.6248
117000,2,-0.242222,-0.96905,28.9255,-7.21579
117000,3,-1.99337,4.81073,-12.062,-4.98477
117000,4,18.4889,5.2508,-1.85735,6.54189
118000,0,0,0,0,0
118000,1,0.368068,0.616841,-30.2012,17.8892
118000,2,-0.0453465,-0.99775,29.7841,-1.34264
118000,3,-2.07372,4.77673,-11.9766,-5.18614
118000,4,18.4764,5.29451,-1.87281,6.53748
119000,0,0,0,0,0
119000,1,0.150241,0.701563,-34.392,7.22679
119000,2,0.153327,-0.986878,29.4616,4.58504
119000,3,-2.15348,4.74139,-11.8878,-5.38604
119000,4,18.4639,5.33819,-1.88825,6.53304
120000,0,0,0,0,0
120000,1,-0.0835558,0.711644,-34.9323,-4.24524
120000,2,0.345917,-0.936856,27.9702,10.3317
120000,3,-2.23264,4.70473,-11.7957,-5.58443
120000,4,18.4512,5.38185,-1.90368,6.52856
121000,0,0,0,0,0
121000,1,-0.308413,0.645723,-31.7365,-15.3077
121000,2,0.524783,-0.849666,25.3689,15.669
121000,3,-2.31117,4.66674,-11.7003,-5.78124
121000,4,18.4384,5.42547,-1.91911,6.52405
122000,0,0,0,0,0
122000,1,-0.500191,0.51058,-25.1203,-24.7667
122000,2,0.682828,-0.728765,21.7612,20.3846
122000,3,-2.38905,4.62744,-11.6016,-5.97641
122000,4,18.4255,5.46907,-1.93452,6.5195
123000,0,0,0,0,0
123000,1,-0.638147,0.320518,-15.7775,-31.5867
123000,2,0.813783,-0.57895,17.2904,24.2912
123000,3,-2.46626,4.58685,-11.4996,-6.1699
123000,4,18.4125,5.51263,-1.94992,6.51491
124000,0,0,0,0,0
124000,1,-0.707264,0.0958921,-4.71123,-35.011
124000,2,0.912455,-0.406168,12.1344,27.2336
124000,3,-2.54278,4.54496,-11.3944,-6.36165
124000,4,18.3995,5.55617,-1.96531,6.51028
125000,0,0,0,0,0
125000,1,-0.699969,-0.139089,6.87483,-34.655
125000,2,0.974937,-0.217275,6.49833,29.0955
125000,3,-2.61859,4.5018,-11.2861,-6.55161
125000,4,18.3863,5.59967,-1.98069,6.50562
126000,0,0,0,0,0
126000,1,-0.617024,-0.359037,17.7146,-30.5552
126000,2,0.99876,-0.0197659,0.606119,29.8033
126000,3,-2.69366,4.45738,-11.1745,-6.73971
126000,4,18.373,5.64314,-1.99606,6.50093
127000,0,0,0,0,0
127000,1,-0.467454,-0.540223,26.627,-23.1656
127000,2,0.982991,0.178528,-5.30822,29.3296
127000,3,-2.76797,4.4117,-11.0599,-6.92592
127000,4,18.3596,5.68658,-2.01141,6.49619
128000,0,0,0,0,0
128000,1,-0.267508,-0.663207,32.6514,-13.3028
128000,2,0.928268,0.369749,-11.0101,27.6942
128000,3,-2.84151,4.36479,-10.9421,-7.11018
128000,4,18.3461,5.72999,-2.02676,6.49142
129000,0,0,0,0,0
129000,1,-0.0388131,-0.714953,35.1544,-2.04652
129000,2,0.836774,0.546325,-16.2738,24.9625
129000,3,-2.91425,4.31665,-10.8213,-7.29243
129000,4,18.3325,5.77336,-2.04209,6.48662
130000,0,0,0,0,0
130000,1,0.194052,-0.690174,33.8925,9.38617
130000,2,0.712147,0.701271,-20.8911,21.2438
130000,3,-2.98617,4.2673,-10.6974,-7.47263
130000,4,18.3188,5.81671,-2.05741,6.48177
131000,0,0,0,0,0
131000,1,0.40624,-0.5918,29.0282,19.7771
131000,2,0.559331,0.828461,-24.6798,16.6859
131000,3,-3.05726,4.21675,-10.5705,-7.65072
131000,4,18.305,5.86002,-2.07273,6.4769
132000,0,0,0,0,0
132000,1,0.575281,-0.430544,21.1009,28.0354
132000,2,0.384384,0.922875,-27.4909,11.4697
132000,3,-3.12748,4.16502,-10.4407,-7.82666
132000,4,18.2911,5.9033,-2.08802,6.47198
133000,0,0,0,0,0
133000,1,0.683393,-0.223675,10.9617,33.3063
133000,2,0.194233,0.980792,-29.2139,5.80186
133000,3,-3.19683,4.11212,-10.308,-8.0004
133000,4,18.2771,5.94654,-2.10331,6.46703
134000,0,0,0,0,0
134000,1,0.719275,0.00684258,-0.319575,35.0507
134000,2,-0.00359847,0.999933,-29.7815,-0.093491
134000,3,-3.26528,4.05807,-10.1723,-8.17188
134000,4,18.263,5.98975,-2.11859,6.46204
135000,0,0,0,0,0
135000,1,0.679206,0.23664,-11.5629,33.0932
135000,2,-0.201289,0.979554,-29.1721,-5.98353
135000,3,-3.33282,4.00288,-10.0339,-8.34107
135000,4,18.2487,6.03293,-2.13385,6.45702
136000,0,0,0,0,0
136000,1,0.567401,0.441442,-21.5938,27.6367
136000,2,-0.391028,0.920469,-27.4102,-11.6359
136000,3,-3.39942,3.94656,-9.89256,-8.5079
136000,4,18.2344,6.07608,-2.1491,6.45196
137000,0,0,0,0,0
137000,1,0.395587,0.599548,-29.3579,19.2429
137000,2,-0.56532,0.825021,-24.5657,-16.8277
137000,3,-3.46507,3.88914,-9.74849,-8.67235
137000,4,18.22,6.11919,-2.16434,6.44687
138000,0,0,0,0,0
138000,1,0.181837,0.694076,-34.0267,8.7812
138000,2,-0.717282,0.696984,-20.7511,-21.3543
138000,3,-3.52974,3.83063,-9.6017,-8.83435
138000,4,18.2055,6.16227,-2.17957,6.44173
139000,0,0,0,0,0
139000,1,-0.0512438,0.714767,-35.0856,-2.65309
139000,2,-0.840913,0.541418,-16.1168,-25.0374
139000,3,-3.59342,3.77104,-9.45222,-8.99388
139000,4,18.1909,6.20531,-2.19478,6.43657
140000,0,0,0,0,0
140000,1,-0.278838,0.659144,-32.3954,-13.8464
140000,2,-0.931327,0.364466,-10.8457,-27.7316
140000,3,-3.6561,3.7104,-9.3001,-9.15087
140000,4,18.1762,6.24832,-2.20999,6.43136
141000,0,0,0,0,0
141000,1,-0.476538,0.532888,-26.2178,-23.5933
141000,2,-0.984951,0.173119,-5.14531,-29.3305
141000,3,-3.71775,3.64871,-9.14537,-9.30529
141000,4,18.1613,6.29129,-2.22518,6.42612
142000,0,0,0,0,0
142000,1,-0.622987,0.349341,-17.1985,-30.8291
142000,2,-0.999658,-0.0250675,0.759482,-29.7707
142000,3,-3.77836,3.586,-8.98808,-9.45709
142000,4,18.1464,6.33423,-2.24036,6.42085
143000,0,0,0,0,0
143000,1,-0.70227,0.12814,-6.30419,-34.7536
143000,2,-0.974861,-0.222261,6.6358,-29.0344
143000,3,-3.83791,3.52228,-8.82827,-9.60624
143000,4,18.1314,6.37713,-2.25552,6.41554
144000,0,0,0,0,0
144000,1,-0.70572,-0.106892,5.28189,-34.9282
144000,2,-0.911526,-0.410666,12.2516,-27.1498
144000,3,-3.89638,3.45758,-8.66599,-9.75269
144000,4,18.1163,6.42,-2.27067,6.41019
145000,0,0,0,0,0
145000,1,-0.632938,-0.330378,16.2949,-31.331
145000,2,-0.812146,-0.582829,17.3849,-24.1907
145000,3,-3.95376,3.39191,-8.50129,-9.89639
145000,4,18.101,6.46283,-2.28581,6.40481
146000,0,0,0,0,0
146000,1,-0.49184,-0.518211,25.535,-24.3604
146000,2,-0.680637,-0.731932,21.8324,-20.2732
146000,3,-4.01003,3.32528,-8.33421,-10.0373
146000,4,18.0857,6.50562,-2.30094,6.39939
147000,0,0,0,0,0
147000,1,-0.297755,-0.650231,32.0055,-14.7866
147000,2,-0.522193,-0.852067,25.4176,-15.5516
147000,3,-4.06517,3.25772,-8.1648,-10.1754
147000,4,18.0703,6.54838,-2.31605,6.39393
148000,0,0,0,0,0
148000,1,-0.0716799,-0.712418,35.0235,-3.6583
148000,2,-0.343073,-0.938462,27.9977,-10.212
148000,3,-4.11918,3.18925,-7.99311,-10.3107
148000,4,18.0547,6.5911,-2.33115,6.38844
149000,0,0,0,0,0
149000,1,0.162081,-0.698356,34.2889,7.82037
149000,2,-0.150364,-0.987683,29.4696,-4.46567
149000,3,-4.17203,3.11989,-7.81917,-10.443
149000,4,18.0391,6.63379,-2.34624,6.38292
150000,0,0,0,0,0
150000,1,0.378573,-0.609823,29.9073,18.4248
150000,2,0.0483016,-0.997764,29.7741,1.46002
150000,3,-4.22371,3.04965,-7.64305,-10.5724
150000,4,18.0234,6.67644,-2.36132,6.37736
151000,0,0,0,0,0
151000,1,0.55485,-0.456485,22.367,27.0399
151000,2,0.245052,-0.968289,28.8982,7.33
151000,3,-4.2742,2.97855,-7.4648,-10.6989
151000,4,18.0075,6.71905,-2.37638,6.37176
152000,0,0,0,0,0
152000,1,0.672349,-0.254775,12.4788,32.7716
152000,2,0.432083,-0.900414,26.8757,12.9111
152000,3,-4.3235,2.90662,-7.28445,-10.8223
152000,4,17.9916,6.76162,-2.39143,6.36613
153000,0,0,0,0,0
153000,1,0.718765,-0.0261238,1.28725,35.0318
153000,2,0.601973,-0.79682,23.7866,17.9814
153000,3,-4.37158,2.83387,-7.10207,-10.9428
153000,4,17.9756,6.80415,-2.40646,6.36046
154000,0,0,0,0,0
154000,1,0.689264,0.205289,-10.036,33.591
154000,2,0.747978,-0.661611,19.7529,22.3391
154000,3,-4.41844,2.76033,-6.9177,-11.0601
154000,4,17.9594,6.84665,-2.42148,6.35475
155000,0,0,0,0,0
155000,1,0.586945,0.415011,-20.3076,28.5981
155000,2,0.8643,-0.500146,14.9351,25.8107
155000,3,-4.46406,2.68602,-6.73139,-11.1743
155000,4,17.9432,6.88911,-2.43649,6.34902
156000,0,0,0,0,0
156000,1,0.422535,0.580822,-28.4482,20.5667
156000,2,0.946322,-0.318833,9.5244,28.2581
156000,3,-4.50843,2.61095,-6.5432,-11.2854
156000,4,17.9268,6.93153,-2.45148,6.34324
157000,0,0,0,0,0
157000,1,0.213325,0.685031,-33.5903,10.3281
157000,2,0.990789,-0.124866,3.73617,29.5839
157000,3,-4.55153,2.53515,-6.35318,-11.3934
157000,4,17.9104,6.97391,-2.46646,6.33743
158000,0,0,0,0,0
158000,1,-0.0185682,0.716357,-35.1701,-1.04646
158000,2,0.995942,0.0740552,-2.19941,29.7358
158000,3,-4.59336,2.45864,-6.16139,-11.4981
158000,4,17.8939,7.01626,-2.48143,6.33158
159000,0,0,0,0,0
159000,1,-0.248464,0.671196,-32.9936,-12.3509
159000,2,0.961583,0.27004,-8.04639,28.7082
159000,3,-4.6339,2.38144,-5.96787,-11.5996
159000,4,17.8772,7.05856,-2.49638,6.3257
160000,0,0,0,0,0
160000,1,-0.451721,0.554113,-27.2677,-22.3692
160000,2,0.889086,0.455315,-13.5725,26.5424
160000,3,-4.67314,2.30357,-5.77269,-11.6978
160000,4,17.8605,7.10082,-2.51132,6.31979
161000,0,0,0,0,0
161000,1,-0.606402,0.377461,-18.5891,-30.0089
161000,2,0.781337,0.622539,-18.5587,23.3252
161000,3,-4.71107,2.22506,-5.57589,-11.7928
161000,4,17.8437,7.14305,-2.52625,6.31383
162000,0,0,0,0,0
162000,1,-0.695711,0.160129,-7.88668,-34.4269
162000,2,0.64262,0.765091,-22.8075,19.1851
162000,3,-4.74768,2.14592,-5.37753,-11.8845
162000,4,17.8267,7.18523,-2.54116,6.30785
163000,0,0,0,0,0
163000,1,-0.709909,-0.0744858,3.67807,-35.1313
163000,2,0.478443,0.877333,-26.1511,14.2869
163000,3,-4.78296,2.06618,-5.17767,-11.9728
163000,4,17.8097,7.22738,-2.55605,6.30182
164000,0,0,0,0,0
164000,1,-0.647433,-0.301056,14.8432,-32.0423
164000,2,0.29532,0.954835,-28.4579,8.82534
164000,3,-4.8169,1.98587,-4.97635,-12.0578
164000,4,17.7926,7.26948,-2.57093,6.29577
165000,0,0,0,0,0
165000,1,-0.515086,-0.495141,24.3923,-25.5027
165000,2,0.100505,0.994545,-29.6376,3.01695
165000,3,-4.84949,1.90499,-4.77365,-12.1394
165000,4,17.7753,7.31155,-2.5858,6.28967
166000,0,0,0,0,0
166000,1,-0.327253,-0.635902,31.2947,-16.2358
166000,2,-0.0982878,0.994908,-29.6444,-2.90825
166000,3,-4.88072,1.82358,-4.56962,-12.2176
166000,4,17.758,7.35357,-2.60065,6.28354
167000,0,0,0,0,0
167000,1,-0.104261,-0.708371,34.8197,-5.25736
167000,2,-0.293196,0.955927,-28.4792,-8.71608
167000,3,-4.91058,1.74166,-4.3643,-12.2923
167000,4,17.7405,7.39555,-2.61549,6.27738
168000,0,0,0,0,0
168000,1,0.129904,-0.705021,34.6121,6.24362
168000,2,-0.476516,0.879156,-26.1888,-14.1773
168000,3,-4.93906,1.65925,-4.15777,-12.3636
168000,4,17.723,7.43749,-2.63031,6.27118
169000,0,0,0,0,0
169000,1,0.350229,-0.62648,30.7204,17.0388
169000,2,-0.641007,0.767644,-22.8644,-19.0767
169000,3,-4.96616,1.57638,-3.95007,-12.4315
169000,4,17.7054,7.47939,-2.64512,6.26495
170000,0,0,0,0,0
170000,1,0.533344,-0.481351,23.5813,25.9912
170000,2,-0.780176,0.625804,-18.6375,-23.2214
170000,3,-4.99186,1.49307,-3.74127,-12.4958
170000,4,17.6877,7.52125,-2.65992,6.25868
171000,0,0,0,0,0
171000,1,0.659947,-0.285206,13.9639,32.1701
171000,2,-0.888531,0.459246,-13.6753,-26.4481
171000,3,-5.01617,1.40933,-3.53143,-12.5567
171000,4,17.6698,7.56306,-2.67469,6.25238
172000,0,0,0,0,0
172000,1,0.716761,-0.0588934,2.88525,34.9394
172000,2,-0.961796,0.27455,-8.1734,-28.6301
172000,3,-5.03907,1.3252,-3.3206,-12.614
172000,4,17.6519,7.60484,-2.68946,6.24604
173000,0,0,0,0,0
173000,1,0.697848,0.173643,-8.49389,34.0164
173000,2,-0.997081,0.0790131,-2.34885,-29.6814
173000,3,-5.06056,1.2407,-3.10883,-12.6678
173000,4,17.6339,7.64657,-2.70421,6.23967
174000,0,0,0,0,0
174000,1,0.605194,0.387827,-18.9839,29.4959
174000,2,-0.99299,-0.119644,3.56885,-29.5604
174000,3,-5.08063,1.15586,-2.8962,-12.7181
174000,4,17.6157,7.68825,-2.71894,6.23326
175000,0,0,0,0,0
175000,1,0.448505,0.560968,-27.4826,21.8425
175000,2,-0.949682,-0.313575,9.34643,-28.2718
175000,3,-5.09928,1.07068,-2.68277,-12.7648
175000,4,17.5975,7.7299,-2.73366,6.22682
176000,0,0,0,0,0
176000,1,0.244254,0.674603,-33.0855,11.8476
176000,2,-0.868859,-0.495117,14.756,-25.866
176000,3,-5.1165,0.985212,-2.46858,-12.8079
176000,4,17.5792,7.7715,-2.74836,6.22034
177000,0,0,0,0,0
177000,1,0.0140271,0.716459,-35.1811,0.556341
177000,2,-0.753706,-0.657095,19.584,-22.4373
177000,3,-5.13228,0.899463,-2.2537,-12.8474
177000,4,17.5608,7.81306,-2.76305,6.21383
178000,0,0,0,0,0
178000,1,-0.217683,0.681815,-33.5209,-10.8353
178000,2,-0.608765,-0.793099,23.6394,-18.1204
178000,3,-5.14663,0.813463,-2.03819,-12.8833
178000,4,17.5423,7.85457,-2.77772,6.20728
179000,0,0,0,0,0
179000,1,-0.426054,0.574114,-28.257,-21.1033
179000,2,-0.439754,-0.897743,26.7615,-13.0851
179000,3,-5.15953,0.727235,-1.82211,-12.9156
179000,4,17.5236,7.89604,-2.79238,6.2007
180000,0,0,0,0,0
180000,1,-0.588613,0.404699,-19.9358,-29.1295
180000,2,-0.253351,-0.966874,28.8261,-7.53007
180000,3,-5.17099,0.640803,-1.60552,-12.9443
180000,4,17.5049,7.93747,-2.80702,6.19408
181000,0,0,0,0,0
181000,1,-0.687727,0.191672,-9.44682,-34.0301
181000,2,-0.0569226,-0.997742,29.7506,-1.67447
181000,3,-5.18099,0.554191,-1.38848,-12.9693
181000,4,17.4861,7.97885,-2.82164,6.18743
182000,0,0,0,0,0
182000,1,-0.712602,-0.0420413,2.07263,-35.2609
182000,2,0.141757,-0.989106,29.4974,4.25009
182000,3,-5.18955,0.467424,-1.17106,-12.9907
182000,4,17.4672,8.02019,-2.83625,6.18074
183000,0,0,0,0,0
183000,1,-0.660524,-0.271215,13.3659,-32.6847
183000,2,0.33482,-0.941292,28.0755,10.0089
183000,3,-5.19665,0.380526,-0.953305,-13.0085
183000,4,17.4482,8.06148,-2.85085,6.17402
184000,0,0,0,0,0
184000,1,-0.537172,-0.471129,23.2027,-26.5883
184000,2,0.514614,-0.856177,25.5401,15.3734
184000,3,-5.20229,0.293522,-0.735285,-13.0227
184000,4,17.4291,8.10273,-2.86542,6.16727
185000,0,0,0,0,0
185000,1,-0.355962,-0.620311,30.5205,-17.6468
185000,2,0.674004,-0.737121,21.9912,20.1304
185000,3,-5.20648,0.206435,-0.517061,-13.0331
185000,4,17.4099,8.14393,-2.87998,6.16048
186000,0,0,0,0,0
186000,1,-0.136514,-0.702882,34.5431,-6.84146
186000,2,0.806665,-0.588832,17.5689,24.0904
186000,3,-5.2092,0.11929,-0.298691,-13.04
186000,4,17.3906,8.18509,-2.89453,6.15365
187000,0,0,0,0,0
187000,1,0.0975589,-0.710227,34.861,4.6566
187000,2,0.907325,-0.417186,12.4484,27.0958
187000,3,-5.21047,0.0321117,-0.0802385,-13.0431
187000,4,17.3712,8.2262,-2.90906,6.1468
188000,0,0,0,0,0
188000,1,0.321242,-0.641829,31.4667,15.6181
188000,2,0.971983,-0.228987,6.83297,29.0265
188000,3,-5.21028,-0.0550755,0.138237,-13.0427
188000,4,17.3517,8.26726,-2.92357,6.1399
189000,0,0,0,0,0
189000,1,0.510795,-0.505214,24.7441,24.8873
189000,2,0.998068,-0.0317012,0.945824,29.8055
189000,3,-5.20862,-0.142247,0.356674,-13.0385
189000,4,17.3321,8.30828,-2.93807,6.13298
190000,0,0,0,0,0
190000,1,0.646226,-0.315054,15.4189,31.4991
190000,2,0.984544,0.166842,-4.97896,29.4016
190000,3,-5.20551,-0.229379,0.575011,-13.0307
190000,4,17.3124,8.34926,-2.95255,6.12602
191000,0,0,0,0,0
191000,1,0.713318,-0.0915696,4.47821,34.7716
191000,2,0.931946,0.358765,-10.7058,27.831
191000,3,-5.20094,-0.316447,0.793188,-13.0193
191000,4,17.2926,8.39018,-2.96701,6.11902
192000,0,0,0,0,0
192000,1,0.705047,0.141591,-6.93131,34.3693
192000,2,0.842368,0.536451,-16.0069,25.1563
192000,3,-5.1949,-0.403426,1.01114,-13.0042
192000,4,17.2728,8.43106,-2.98146,6.11199
193000,0,0,0,0,0
193000,1,0.622272,0.359787,-17.6168,30.3327
193000,2,0.719369,0.692854,-20.672,21.4844
193000,3,-5.18742,-0.490291,1.22882,-12.9855
193000,4,17.2528,8.47189,-2.99589,6.10493
194000,0,0,0,0,0
194000,1,0.473656,0.539907,-26.456,23.0755
194000,2,0.567837,0.821777,-24.5158,16.9615
194000,3,-5.17848,-0.57702,1.44615,-12.9631
194000,4,17.2327,8.51268,-3.0103,6.09783
195000,0,0,0,0,0
195000,1,0.274811,0.662757,-32.5093,13.3473
195000,2,0.393789,0.918115,-27.3866,11.7677
195000,3,-5.16809,-0.663587,1.66307,-12.9371
195000,4,17.2125,8.55341,-3.0247,6.0907
196000,0,0,0,0,0
196000,1,0.0467419,0.715092,-35.1181,2.16413
196000,2,0.20413,0.978063,-29.1709,6.10962
196000,3,-5.15624,-0.749967,1.87954,-12.9074
196000,4,17.1923,8.5941,-3.03907,6.08353
197000,0,0,0,0,0
197000,1,-0.186303,0.691081,-33.9801,-9.29053
197000,2,0.0063827,0.99926,-29.7991,0.211947
197000,3,-5.14296,-0.836138,2.09547,-12.8742
197000,4,17.1719,8.63475,-3.05344,6.07633
198000,0,0,0,0,0
198000,1,-0.399374,0.593027,-29.1915,-19.7874
198000,2,-0.19162,0.980883,-29.2471,-5.69157
198000,3,-5.12823,-0.922074,2.31082,-12.8373
198000,4,17.1514,8.67534,-3.06778,6.0691
199000,0,0,0,0,0
199000,1,-0.569506,0.431236,-21.247,-28.1851
199000,2,-0.382039,0.923678,-27.5379,-11.3673
199000,3,-5.11207,-1.00775,2.52553,-12.7969
199000,4,17.1309,8.71588,-3.08211,6.06183
200000,0,0,0,0,0
200000,1,-0.678261,0.22298,-10.9944,-33.5602
200000,2,-0.557344,0.829923,-24.7399,-16.591
200000,3,-5.09447,-1.09315,2.73953,-12.7528
200000,4,17.1102,8.75638,-3.09642,6.05453
201000,0,0,0,0,0
201000,1,-0.713811,-0.00933851,0.455557,-35.3174
201000,2,-0.710607,0.703342,-20.9648,-21.1565
201000,3,-5.07544,-1.17824,2.95277,-12.7052
201000,4,17.0895,8.79683,-3.11071,6.04719
202000,0,0,0,0,0
202000,1,-0.672286,-0.24065,11.8542,-33.2618
202000,2,-0.835776,0.548951,-16.3622,-24.8842
202000,3,-5.055,-1.26299,3.16518,-12.654
202000,4,17.0687,8.83722,-3.12499,6.03982
203000,0,0,0,0,0
203000,1,-0.558224,-0.446002,21.9597,-27.6233
203000,2,-0.927913,0.372862,-11.1143,-27.6273
203000,3,-5.03313,-1.3474,3.3767,-12.5993
203000,4,17.0477,8.87757,-3.13925,6.03242
204000,0,0,0,0,0
204000,1,-0.384042,-0.603332,29.6798,-19.0272
204000,2,-0.983386,0.182039,-5.42861,-29.2782
204000,3,-5.00985,-1.43143,3.58728,-12.541
204000,4,17.0267,8.91787,-3.15349,6.02498
205000,0,0,0,0,0
205000,1,-0.168607,-0.695875,34.1937,-8.41771
205000,2,-1.00001,-0.0159769,0.470562,-29.7723
205000,3,-4.98517,-1.51505,3.79686,-12.4792
205000,4,17.0056,8.95812,-3.16771,6.01751
206000,0,0,0,0,0
206000,1,0.0648878,-0.713941,35.0386,3.05389
206000,2,-0.977138,-0.213363,6.35054,-29.0904
206000,3,-4.9591,-1.59825,4.00538,-12.4139
206000,4,16.9843,8.99832,-3.18192,6.01001
207000,0,0,0,0,0
207000,1,0.291476,-0.655867,32.1502,14.1598
207000,2,-0.915672,-0.402322,11.9795,-27.2594
207000,3,-4.93163,-1.681,4.21278,-12.3452
207000,4,16.963,9.03847,-3.1961,6.00247
208000,0,0,0,0,0
208000,1,0.487096,-0.528079,25.8592,23.7277
208000,2,-0.81804,-0.575391,17.1355,-24.3516
208000,3,-4.90278,-1.76329,4.41901,-12.2729
208000,4,16.9416,9.07857,-3.21027,5.9949
209000,0,0,0,0,0
209000,1,0.631102,-0.344321,16.8463,30.7601
209000,2,-0.688096,-0.725731,21.6153,-20.4815
209000,3,-4.87255,-1.84507,4.62399,-12.1973
209000,4,16.9201,9.11861,-3.22443,5.9873
210000,0,0,0,0,0
210000,1,0.708364,-0.124142,6.06661,34.5304
210000,2,-0.530969,-0.8474,25.2418,-15.8014
210000,3,-4.84096,-1.92634,4.82769,-12.1182
210000,4,16.8985,9.15861,-3.23856,5.97966
211000,0,0,0,0,0
211000,1,0.710783,0.109154,-5.34972,34.6508
211000,2,-0.352863,-0.935584,27.8716,-10.4956
211000,3,-4.80802,-2.00707,5.03003,-12.0357
211000,4,16.8768,9.19855,-3.25267,5.97199
212000,0,0,0,0,0
212000,1,0.638089,0.330912,-16.2091,31.1075
212000,2,-0.160811,-0.986786,29.4004,-4.77329
212000,3,-4.77372,-2.08724,5.23097,-11.9498
212000,4,16.855,9.23845,-3.26677,5.96428
213000,0,0,0,0,0
213000,1,0.497877,0.517647,-25.3715,24.2623
213000,2,0.0375972,-0.998972,29.767,1.13982
213000,3,-4.73809,-2.16682,5.43045,-11.8606
213000,4,16.8331,9.27829,-3.28085,5.95654
214000,0,0,0,0,0
214000,1,0.304866,0.649469,-31.8641,14.8211
214000,2,0.234516,-0.971644,28.9561,7.01013
214000,3,-4.70112,-2.2458,5.62841,-11.7681
214000,4,16.8112,9.31808,-3.29491,5.94877
215000,0,0,0,0,0
215000,1,0.0794307,0.712185,-34.9824,3.76845
215000,2,0.422154,-0.905867,26.9989,12.6054
215000,3,-4.66284,-2.32414,5.82479,-11.6722
215000,4,16.7891,9.35782,-3.30895,5.94097
216000,0,0,0,0,0
216000,1,-0.154471,0.698858,-34.3701,-7.72718
216000,2,0.593077,-0.804231,23.9718,17.7039
216000,3,-4.62326,-2.40184,6.01955,-11.5731
216000,4,16.7669,9.39751,-3.32298,5.93313
217000,0,0,0,0,0
217000,1,-0.371807,0.610645,-30.0664,-18.4333
217000,2,0.740511,-0.670744,19.9939,22.1032
217000,3,-4.58237,-2.47886,6.21262,-11.4708
217000,4,16.7447,9.43714,-3.33698,5.92526
218000,0,0,0,0,0
218000,1,-0.549161,0.456789,-22.5133,-27.1867
218000,2,0.858604,-0.510683,15.2221,25.6284
218000,3,-4.5402,-2.55518,6.40396,-11.3652
218000,4,16.7223,9.47672,-3.35097,5.91735
219000,0,0,0,0,0
219000,1,-0.667319,0.253704,-12.5155,-33.0256
219000,2,0.942665,-0.330382,9.84518,28.1389
219000,3,-4.49676,-2.63079,6.59351,-11.2564
219000,4,16.6999,9.51625,-3.36494,5.90941
220000,0,0,0,0,0
220000,1,-0.713434,0.0232332,-1.15585,-35.3041
220000,2,0.989349,-0.136983,4.07614,29.5343
220000,3,-4.45206,-2.70566,6.78121,-11.1445
220000,4,16.6773,9.55572,-3.37888,5.90144
221000,0,0,0,0,0
221000,1,-0.682496,-0.209749,10.3267,-33.7702
221000,2,0.996795,0.0618485,-1.85606,29.7586
221000,3,-4.40611,-2.77977,6.96702,-11.0294
221000,4,16.6547,9.59515,-3.39281,5.89344
222000,0,0,0,0,0
222000,1,-0.577903,-0.420101,20.6802,-28.5971
222000,2,0.964697,0.258226,-7.71576,28.8024
222000,3,-4.35892,-2.85311,7.15087,-10.9112
222000,4,16.632,9.63451,-3.40672,5.8854
223000,0,0,0,0,0
223000,1,-0.411055,-0.585211,28.7844,-20.3601
223000,2,0.894324,0.444357,-13.27,26.7032
223000,3,-4.31051,-2.92564,7.33273,-10.79
223000,4,16.6091,9.67383,-3.42062,5.87734
224000,0,0,0,0,0
224000,1,-0.200046,-0.687472,33.7764,-9.96592
224000,2,0.788465,0.612856,-18.2979,23.5444
224000,3,-4.26089,-2.99735,7.51254,-10.6658
224000,4,16.5862,9.71309,-3.43449,5.86923
225000,0,0,0,0,0
225000,1,0.0323902,-0.716149,35.1416,1.4558
225000,2,0.65132,0.757038,-22.5996,19.4516
225000,3,-4.21008,-3.06822,7.69024,-10.5385
225000,4,16.5632,9.75229,-3.44834,5.8611
226000,0,0,0,0,0
226000,1,0.261386,-0.66845,32.7609,12.6811
226000,2,0.488333,0.871184,-26.0042,14.5876
226000,3,-4.15809,-3.13823,7.8658,-10.4083
226000,4,16.5401,9.79144,-3.46218,5.85293
227000,0,0,0,0,0
227000,1,0.462614,-0.549707,26.9116,22.5241
227000,2,0.305974,0.95077,-28.3766,9.14585
227000,3,-4.10493,-3.20737,8.03915,-10.2752
227000,4,16.5169,9.83054,-3.47599,5.84473
228000,0,0,0,0,0
228000,1,0.614832,-0.372712,18.2292,29.958
228000,2,0.111479,0.992649,-29.6233,3.34288
228000,3,-4.05062,-3.2756,8.21026,-10.1392
228000,4,16.4937,9.86958,-3.48979,5.8365
229000,0,0,0,0,0
229000,1,0.702045,-0.156304,7.63431,34.2143
229000,2,-0.0874379,0.99517,-29.6952,-2.59077
229000,3,-3.99517,-3.34291,8.37906,-10.0003
229000,4,16.4703,9.90857,-3.50356,5.82823
230000,0,0,0,0,0
230000,1,0.715103,0.0766145,-3.7622,34.8551
230000,2,-0.28289,0.958247,-28.5903,-8.41962
230000,3,-3.9386,-3.40928,8.54553,-9.85865
230000,4,16.4468,9.9475,-3.51732,5.81993
231000,0,0,0,0,0
231000,1,0.652617,0.301436,-14.7696,31.812
231000,2,-0.467135,0.883357,-26.3534,-13.9127
231000,3,-3.88093,-3.4747,8.7096,-9.71421
